0.10539  	0.03872  	-0.0233  	-0.0136  	0.07265  	0.02820  	0.17076  	0.21452  	0.16463  	0.13594  	-0.2134  	0.64838  	0.15325  	0.24271  	-0.6344  	0.16709  	0.37637  	0.02259  	0.39650  	0.13523  	0.08286  	0.39327  	0.24849  	0.13796  	0.14717  	0.09487  	0.38467  	-0.4773  	-0.3671  	-0.0606  	0.00209  	0.05973  	0.14193  	-0.1598  	0.08575  	-0.0471  	0.20132  	0.00674  	-0.1703  	-0.1124  	0.13105  	0.02479  	0.02565  	0.23077  	0.04789  	-0.0416  	-0.0424  	0.09165  	0.07904  	-0.1266  	-0.0687  	-0.0219  	-0.0128  	-0.0102  	-0.0185  	0.01017  	-0.0293  	0.00107  	0.01070  	-0.0174  	-0.0077  	0.02341  	0.03502  	0.00508  	0.07026  	0.09067  	-0.0576  	-0.0013  	0.01945  	0.68231  	0.55195  	249.634  	214.622  	
0.12940  	0.06582  	-0.0482  	0.01562  	0.10169  	0.06017  	0.15422  	0.21739  	0.16949  	0.11344  	-0.1994  	0.70941  	0.13985  	0.23229  	-0.6140  	0.19563  	0.37362  	0.02190  	0.39814  	0.11331  	0.07556  	0.38819  	0.25688  	0.13206  	0.09859  	0.09929  	0.36969  	-0.4958  	-0.4007  	-0.0645  	0.00337  	0.05662  	0.15275  	-0.1560  	0.09909  	-0.0618  	0.20477  	0.01339  	-0.1841  	-0.1101  	0.11394  	0.02102  	0.02202  	0.22646  	0.04510  	-0.0382  	-0.0422  	0.08756  	0.07682  	-0.1305  	-0.0705  	-0.0238  	-0.0129  	-0.0120  	-0.0194  	0.01350  	-0.0290  	0.00292  	0.00599  	-0.0210  	-0.0077  	0.02751  	0.03393  	0.00642  	0.08253  	0.08732  	-0.0581  	-0.0015  	0.01678  	0.67375  	0.55195  	249.634  	214.622  	
0.12756  	0.06740  	-0.0100  	0.01447  	0.09260  	0.08014  	0.15933  	0.24534  	0.18302  	0.09559  	-0.1578  	0.74248  	0.12891  	0.24098  	-0.6142  	0.22977  	0.38020  	0.03585  	0.40048  	0.12661  	0.11202  	0.38309  	0.26827  	0.13016  	0.07842  	0.10281  	0.35087  	-0.4908  	-0.4172  	-0.0802  	0.00511  	0.05470  	0.16935  	-0.1526  	0.09725  	-0.0643  	0.21733  	0.02445  	-0.1860  	-0.1175  	0.11849  	0.01795  	0.02534  	0.22129  	0.04521  	-0.0361  	-0.0404  	0.08608  	0.07158  	-0.1278  	-0.0723  	-0.0227  	-0.0130  	-0.0116  	-0.0201  	0.00999  	-0.0276  	0.00569  	0.00436  	-0.0208  	-0.0106  	0.02610  	0.03576  	0.00684  	0.09340  	0.08604  	-0.0589  	-0.0018  	0.01420  	0.66518  	0.55195  	249.634  	214.622  	
0.11810  	0.07344  	0.01009  	0.00979  	0.06831  	0.09443  	0.17264  	0.24953  	0.17840  	0.09120  	-0.1284  	0.72876  	0.11913  	0.24762  	-0.6123  	0.23286  	0.36811  	0.03289  	0.40310  	0.13501  	0.13283  	0.38822  	0.25451  	0.12484  	0.07391  	0.10058  	0.33968  	-0.4948  	-0.4215  	-0.0863  	0.00089  	0.05949  	0.17406  	-0.1523  	0.09924  	-0.0601  	0.23424  	0.03247  	-0.1906  	-0.1208  	0.13823  	0.01843  	0.02389  	0.22147  	0.04773  	-0.0381  	-0.0374  	0.08671  	0.07047  	-0.1251  	-0.0723  	-0.0223  	-0.0102  	-0.0084  	-0.0204  	0.00945  	-0.0286  	0.00595  	0.00472  	-0.0170  	-0.0109  	0.02434  	0.03493  	0.00557  	0.10287  	0.08683  	-0.0599  	-0.0019  	0.01171  	0.65659  	0.55195  	249.634  	214.622  	
0.12593  	0.06996  	0.01303  	0.00515  	0.05548  	0.07394  	0.16684  	0.25480  	0.19617  	0.09066  	-0.1130  	0.74295  	0.12267  	0.24218  	-0.6371  	0.24867  	0.36776  	0.04293  	0.40296  	0.12958  	0.12992  	0.38070  	0.26294  	0.12403  	0.06000  	0.10021  	0.33520  	-0.4854  	-0.4247  	-0.0808  	0.00439  	0.05750  	0.17869  	-0.1521  	0.10422  	-0.0676  	0.23226  	0.03229  	-0.1916  	-0.1236  	0.13490  	0.01517  	0.02406  	0.21731  	0.04782  	-0.0394  	-0.0388  	0.08400  	0.06996  	-0.1257  	-0.0716  	-0.0225  	-0.0101  	-0.0095  	-0.0205  	0.01111  	-0.0300  	0.00572  	0.00670  	-0.0165  	-0.0106  	0.02400  	0.03527  	0.00597  	0.11094  	0.08968  	-0.0613  	-0.0020  	0.00931  	0.64798  	0.55195  	249.634  	214.622  	
0.12551  	0.06710  	0.01192  	0.00829  	0.06807  	0.06715  	0.16047  	0.25901  	0.19817  	0.10080  	-0.1147  	0.75461  	0.12447  	0.23616  	-0.6446  	0.24843  	0.37114  	0.04827  	0.39929  	0.13566  	0.10984  	0.37356  	0.26547  	0.11426  	0.04835  	0.10312  	0.32448  	-0.4684  	-0.4156  	-0.0783  	0.00503  	0.05748  	0.18235  	-0.1507  	0.09709  	-0.0662  	0.22306  	0.03341  	-0.1856  	-0.1239  	0.13371  	0.01264  	0.02598  	0.21836  	0.04673  	-0.0386  	-0.0388  	0.08406  	0.06925  	-0.1282  	-0.0723  	-0.0218  	-0.0106  	-0.0102  	-0.0196  	0.00983  	-0.0300  	0.00497  	0.00765  	-0.0168  	-0.0099  	0.02391  	0.03440  	0.00611  	0.11762  	0.09460  	-0.0629  	-0.0021  	0.00699  	0.63934  	0.55195  	249.634  	214.622  	
0.11888  	0.07049  	-0.0084  	-0.0042  	0.06822  	0.07016  	0.15673  	0.25395  	0.19664  	0.09376  	-0.1133  	0.74400  	0.11583  	0.21313  	-0.6357  	0.23530  	0.38098  	0.03727  	0.39801  	0.13123  	0.11432  	0.37221  	0.27260  	0.12226  	0.03626  	0.10562  	0.33733  	-0.4861  	-0.4397  	-0.0856  	0.00540  	0.05954  	0.18068  	-0.1539  	0.10483  	-0.0707  	0.23209  	0.03861  	-0.1900  	-0.1294  	0.12876  	0.01344  	0.02451  	0.21809  	0.04450  	-0.0365  	-0.0390  	0.07849  	0.06876  	-0.1285  	-0.0711  	-0.0220  	-0.0109  	-0.0106  	-0.0198  	0.00963  	-0.0286  	0.00544  	0.00877  	-0.0177  	-0.0102  	0.02300  	0.03322  	0.00669  	0.12289  	0.10159  	-0.0648  	-0.0021  	0.00476  	0.63070  	0.55195  	249.634  	214.622  	
0.12580  	0.07636  	-0.0120  	0.00124  	0.06730  	0.07851  	0.16077  	0.25316  	0.20015  	0.08986  	-0.1127  	0.73982  	0.11546  	0.20966  	-0.6332  	0.24083  	0.38326  	0.03006  	0.39700  	0.13330  	0.12719  	0.37559  	0.27744  	0.12967  	0.03631  	0.10934  	0.33854  	-0.4866  	-0.4463  	-0.0883  	0.00635  	0.05698  	0.18256  	-0.1540  	0.10363  	-0.0702  	0.23320  	0.03640  	-0.1949  	-0.1282  	0.12589  	0.01492  	0.02297  	0.21970  	0.04663  	-0.0380  	-0.0380  	0.07723  	0.06830  	-0.1281  	-0.0713  	-0.0219  	-0.0110  	-0.0113  	-0.0187  	0.00843  	-0.0279  	0.00545  	0.00804  	-0.0192  	-0.0096  	0.02331  	0.03341  	0.00656  	0.12530  	0.11702  	-0.0678  	-0.0014  	0.00146  	0.60868  	0.55195  	249.634  	214.622  	
0.09962  	0.07085  	-0.0237  	-0.0216  	0.08013  	0.04792  	0.18081  	0.22675  	0.18470  	0.11925  	-0.1144  	0.74257  	0.12186  	0.20712  	-0.6752  	0.22905  	0.35823  	0.06446  	0.39641  	0.17441  	0.07715  	0.36286  	0.24063  	0.10706  	0.06866  	0.11176  	0.29656  	-0.4175  	-0.3698  	-0.0842  	0.01201  	0.04389  	0.19469  	-0.1508  	0.07788  	-0.0398  	0.19121  	0.02271  	-0.1717  	-0.1119  	0.14617  	0.01277  	0.03273  	0.21928  	0.04450  	-0.0389  	-0.0372  	0.08239  	0.06521  	-0.1319  	-0.0703  	-0.0219  	-0.0132  	-0.0142  	-0.0179  	0.00543  	-0.0244  	0.00231  	0.00605  	-0.0208  	-0.0110  	0.02074  	0.03569  	0.00462  	0.12597  	0.13382  	-0.0697  	-0.0014  	-0.0006  	0.60292  	0.55195  	249.634  	214.622  	
0.12763  	0.04211  	-0.0333  	-0.0277  	0.05156  	-0.0147  	0.15512  	0.19645  	0.18085  	0.12625  	-0.1383  	0.67605  	0.12961  	0.20018  	-0.6512  	0.21464  	0.37320  	0.03275  	0.39280  	0.13690  	0.09081  	0.37600  	0.24059  	0.15860  	0.12990  	0.09223  	0.34837  	-0.4966  	-0.4044  	-0.0709  	0.01534  	0.05903  	0.15859  	-0.1613  	0.10719  	-0.0479  	0.22016  	0.01209  	-0.1977  	-0.1051  	0.12311  	0.02488  	0.01809  	0.21607  	0.04466  	-0.0427  	-0.0410  	0.07746  	0.07395  	-0.1258  	-0.0702  	-0.0233  	-0.0118  	-0.0129  	-0.0235  	0.00869  	-0.0275  	0.00165  	0.01035  	-0.0190  	-0.0108  	0.02305  	0.03329  	0.00499  	0.12637  	0.14806  	-0.0722  	-0.0015  	-0.0022  	0.58933  	0.55195  	249.634  	214.622  	
0.13187  	0.06726  	-0.0450  	0.03384  	0.08014  	0.06211  	0.15815  	0.23148  	0.17243  	0.07443  	-0.1872  	0.67738  	0.13127  	0.22465  	-0.5913  	0.22005  	0.37078  	0.01786  	0.40383  	0.10978  	0.11388  	0.40274  	0.26083  	0.15168  	0.12320  	0.10019  	0.37567  	-0.5173  	-0.4112  	-0.0766  	-0.0020  	0.05182  	0.15635  	-0.1568  	0.10678  	-0.0619  	0.22518  	0.02533  	-0.2034  	-0.1124  	0.11285  	0.02031  	0.02057  	0.22306  	0.04599  	-0.0436  	-0.0391  	0.07822  	0.07304  	-0.1293  	-0.0723  	-0.0251  	-0.0137  	-0.0107  	-0.0192  	0.01210  	-0.0280  	0.00454  	0.00622  	-0.0211  	-0.0109  	0.02534  	0.03624  	0.00501  	0.12809  	0.15745  	-0.0743  	-0.0015  	-0.0035  	0.59462  	0.55195  	249.634  	214.622  	
0.12699  	0.07010  	-0.0081  	0.01725  	0.07551  	0.07981  	0.17214  	0.24451  	0.17697  	0.09541  	-0.1461  	0.71345  	0.11206  	0.23257  	-0.5994  	0.23765  	0.38104  	0.02732  	0.40371  	0.12314  	0.13366  	0.39745  	0.26415  	0.14986  	0.09642  	0.10281  	0.36902  	-0.5134  	-0.4267  	-0.0815  	0.00505  	0.06147  	0.16724  	-0.1545  	0.10100  	-0.0653  	0.23380  	0.03135  	-0.1994  	-0.1182  	0.12184  	0.01786  	0.02789  	0.22277  	0.04500  	-0.0395  	-0.0393  	0.08416  	0.07115  	-0.1289  	-0.0751  	-0.0222  	-0.0142  	-0.0108  	-0.0194  	0.00992  	-0.0285  	0.00489  	0.00439  	-0.0198  	-0.0109  	0.02463  	0.03563  	0.00636  	0.13061  	0.16242  	-0.0779  	-0.0013  	-0.0045  	0.59008  	0.55195  	249.634  	214.622  	
0.11128  	0.07920  	-0.0053  	-0.0141  	0.03394  	0.08430  	0.16191  	0.25697  	0.19859  	0.08330  	-0.1191  	0.72752  	0.11922  	0.22505  	-0.6126  	0.23609  	0.37788  	0.02287  	0.40387  	0.12715  	0.15910  	0.38360  	0.27445  	0.13604  	0.05140  	0.10281  	0.35042  	-0.5097  	-0.4530  	-0.0910  	0.00550  	0.06550  	0.17864  	-0.1532  	0.10696  	-0.0790  	0.25140  	0.03952  	-0.1985  	-0.1302  	0.14095  	0.01627  	0.02376  	0.21965  	0.04724  	-0.0399  	-0.0378  	0.07968  	0.06816  	-0.1258  	-0.0742  	-0.0230  	-0.0105  	-0.0082  	-0.0211  	0.01006  	-0.0299  	0.00564  	0.00616  	-0.0177  	-0.0077  	0.02368  	0.03305  	0.00703  	0.13526  	0.16543  	-0.0811  	-0.0006  	-0.0052  	0.58253  	0.55195  	249.634  	214.622  	
0.12002  	0.09044  	0.01667  	0.00244  	0.04241  	0.04953  	0.13152  	0.30099  	0.18217  	0.05177  	-0.0922  	0.74262  	0.15224  	0.17693  	-0.5578  	0.19111  	0.45699  	-0.1095  	0.46338  	-0.0943  	0.22329  	0.20505  	0.07810  	0.15309  	-0.0014  	0.18486  	0.34953  	-0.6039  	-0.4050  	-0.1132  	0.10131  	0.01917  	0.09889  	-0.2875  	0.06048  	-0.1020  	0.18612  	0.03987  	-0.2980  	-0.1976  	0.18846  	0.12358  	-0.0721  	0.28054  	-0.0002  	-0.0226  	-0.0573  	0.09223  	0.05445  	-0.1347  	-0.0688  	-0.0191  	-0.0101  	0.00383  	-0.0170  	0.00929  	-0.0312  	-0.0025  	0.00598  	-0.0120  	-0.0061  	0.02222  	0.01998  	0.00703  	0.14215  	0.16611  	-0.0853  	4.69634  	-0.0064  	0.57046  	0.55195  	249.634  	214.622  	
0.11136  	0.09982  	0.05127  	0.00745  	0.04353  	0.03037  	0.10612  	0.34784  	0.17109  	0.04078  	-0.0777  	0.76745  	0.18008  	0.15018  	-0.5283  	0.15258  	0.51418  	-0.2103  	0.51095  	-0.2634  	0.26229  	0.04861  	-0.0890  	0.13627  	-0.0543  	0.25070  	0.33651  	-0.6506  	-0.3422  	-0.1257  	0.17709  	-0.0102  	0.03856  	-0.3905  	0.01049  	-0.1170  	0.12824  	0.04180  	-0.3697  	-0.2537  	0.24922  	0.20335  	-0.1437  	0.33166  	-0.0388  	-0.0091  	-0.0716  	0.10474  	0.04530  	-0.1413  	-0.0656  	-0.0163  	-0.0079  	0.01666  	-0.0128  	0.00826  	-0.0342  	-0.0095  	0.00836  	-0.0039  	-0.0025  	0.01938  	0.00859  	0.00613  	0.15356  	0.16759  	-0.0883  	0.00107  	-0.0078  	0.55606  	0.55195  	249.634  	214.622  	
0.11775  	0.10360  	0.06306  	0.01369  	0.04822  	0.02680  	0.09969  	0.35977  	0.16852  	0.03466  	-0.0819  	0.76959  	0.19278  	0.14430  	-0.5157  	0.14048  	0.52607  	-0.2361  	0.52056  	-0.3080  	0.27090  	0.01273  	-0.1247  	0.13461  	-0.0707  	0.26720  	0.33803  	-0.6584  	-0.3247  	-0.1266  	0.19613  	-0.0199  	0.02436  	-0.4189  	0.00343  	-0.1244  	0.11356  	0.04001  	-0.3909  	-0.2654  	0.25950  	0.22598  	-0.1644  	0.34491  	-0.0483  	-0.0061  	-0.0755  	0.10644  	0.04249  	-0.1426  	-0.0644  	-0.0157  	-0.0078  	0.01877  	-0.0106  	0.00863  	-0.0343  	-0.0114  	0.00911  	-0.0015  	-0.0021  	0.02010  	0.00596  	0.00707  	0.16697  	0.16735  	-0.0919  	0.00205  	-0.0104  	0.55510  	0.55195  	249.634  	214.622  	
0.11685  	0.10822  	0.04987  	0.01905  	0.05504  	0.01995  	0.10715  	0.34086  	0.16986  	0.03481  	-0.0804  	0.76725  	0.18220  	0.15142  	-0.5278  	0.14822  	0.50507  	-0.2078  	0.50842  	-0.2582  	0.25233  	0.04871  	-0.0948  	0.12971  	-0.0549  	0.25215  	0.33031  	-0.6319  	-0.3291  	-0.1219  	0.17597  	-0.0154  	0.04325  	-0.3909  	0.01537  	-0.1158  	0.12440  	0.03783  	-0.3696  	-0.2519  	0.24798  	0.20515  	-0.1453  	0.33279  	-0.0390  	-0.0094  	-0.0713  	0.10412  	0.04387  	-0.1406  	-0.0653  	-0.0166  	-0.0084  	0.01597  	-0.0117  	0.00868  	-0.0331  	-0.0097  	0.00779  	-0.0036  	-0.0040  	0.02030  	0.00746  	0.00641  	0.17990  	0.16797  	-0.0942  	0.00288  	-0.0124  	0.55904  	0.55195  	249.634  	214.622  	
0.11662  	0.09676  	0.02247  	-0.0068  	0.04622  	0.02489  	0.12599  	0.30264  	0.18450  	0.05641  	-0.0773  	0.76415  	0.14135  	0.17322  	-0.5730  	0.18816  	0.45065  	-0.0987  	0.46020  	-0.0965  	0.20337  	0.19184  	0.07922  	0.13290  	-0.0224  	0.18607  	0.33883  	-0.5843  	-0.3995  	-0.1102  	0.10479  	0.02269  	0.10268  	-0.2873  	0.05834  	-0.1036  	0.18865  	0.04484  	-0.3018  	-0.1998  	0.19479  	0.11808  	-0.0704  	0.28147  	-0.0037  	-0.0217  	-0.0560  	0.09179  	0.05323  	-0.1345  	-0.0713  	-0.0183  	-0.0103  	0.00564  	-0.0156  	0.00882  	-0.0310  	-0.0028  	0.00813  	-0.0107  	-0.0065  	0.02283  	0.01825  	0.00557  	0.19008  	0.16945  	-0.0974  	0.00306  	-0.0150  	0.57534  	0.55195  	249.634  	214.622  	
