0.06783  	0.13974  	-0.1532  	0.16990  	0.01940  	0.27788  	0.25096  	0.14853  	0.24151  	0.15866  	-0.3764  	0.84191  	0.28116  	0.03802  	-0.8155  	0.34638  	0.51366  	-0.0221  	0.45875  	0.03481  	0.09128  	0.60958  	0.37909  	-0.0675  	0.09909  	0.03208  	0.41396  	-0.6707  	-0.4839  	0.04369  	-0.0577  	0.03358  	0.17832  	-0.2340  	0.16498  	-0.0261  	0.32230  	0.04272  	-0.3270  	-0.1062  	0.12587  	0.04531  	0.04335  	0.27928  	0.02246  	-0.0215  	-0.0502  	0.13134  	0.10647  	-0.1404  	-0.0758  	-0.0251  	-0.0115  	-0.0031  	-0.0297  	0.01748  	-0.0344  	0.00530  	0.01247  	-0.0234  	-0.0219  	0.01839  	0.04195  	0.01080  	0.05714  	0.13148  	-0.0480  	0.01708  	0.02119  	0.47587  	
0.13132  	0.14971  	-0.1002  	0.20805  	0.04023  	0.34682  	0.24553  	0.17511  	0.24747  	0.14283  	-0.4062  	0.81213  	0.27595  	0.04020  	-0.7987  	0.38202  	0.50279  	-0.0414  	0.45701  	0.02422  	0.10705  	0.61195  	0.40515  	-0.0566  	0.12044  	0.02064  	0.42271  	-0.6979  	-0.4954  	0.03896  	-0.0656  	0.03190  	0.16904  	-0.2301  	0.17614  	-0.0171  	0.32004  	0.04620  	-0.3242  	-0.1147  	0.11631  	0.04545  	0.05344  	0.29015  	0.01994  	-0.0240  	-0.0566  	0.14205  	0.11396  	-0.1404  	-0.0699  	-0.0264  	-0.0126  	-0.0070  	-0.0261  	0.02476  	-0.0288  	0.00740  	0.00990  	-0.0252  	-0.0221  	0.01683  	0.03888  	0.01016  	0.05803  	0.13900  	-0.0425  	0.01747  	0.02077  	0.50166  	
0.05115  	0.14606  	-0.1473  	0.12250  	0.08230  	0.27401  	0.25213  	0.12132  	0.23181  	0.23939  	-0.3291  	0.89616  	0.29702  	-0.0707  	-1.0040  	0.42379  	0.43937  	0.06311  	0.46252  	0.15307  	0.02823  	0.52017  	0.28107  	-0.1282  	0.10526  	0.00737  	0.31982  	-0.5325  	-0.4078  	0.01782  	-0.0531  	0.00441  	0.20224  	-0.2210  	0.14602  	0.06890  	0.24024  	0.02334  	-0.2850  	-0.0907  	0.14622  	0.05689  	0.02940  	0.25885  	0.02471  	-0.0171  	-0.0546  	0.13645  	0.09921  	-0.1385  	-0.0511  	-0.0286  	-0.0057  	-0.0067  	-0.0263  	0.01632  	-0.0239  	0.01589  	0.01521  	-0.0295  	-0.0238  	0.00951  	0.04817  	0.01253  	0.05978  	0.14539  	-0.0355  	0.01725  	0.02099  	0.51830  	
-0.2170  	-0.0009  	-0.3045  	-0.0618  	0.01925  	0.06694  	0.23566  	-0.0517  	0.14737  	0.38949  	-0.2714  	0.86951  	0.22310  	-0.3230  	-1.3662  	0.39604  	0.44086  	0.17501  	0.44380  	0.24222  	-0.2665  	0.49450  	0.20058  	-0.1856  	0.13643  	0.03979  	0.16643  	-0.3043  	-0.2788  	0.00962  	-0.0266  	-0.0245  	0.17737  	-0.2170  	0.02200  	0.16387  	0.10774  	-0.0401  	-0.2312  	-0.0608  	0.17402  	0.03889  	0.04876  	0.27159  	0.03302  	-0.0195  	-0.0386  	0.13088  	0.10609  	-0.1512  	-0.0417  	-0.0282  	-0.0127  	-0.0115  	-0.0219  	-0.0003  	-0.0148  	0.01503  	0.01182  	-0.0240  	-0.0368  	0.00585  	0.04533  	0.01491  	0.06340  	0.15103  	-0.0252  	0.01706  	0.02179  	0.50936  	
-0.4234  	-0.0528  	-0.3942  	-0.2025  	-0.0447  	0.01934  	0.21200  	-0.1064  	0.11733  	0.35548  	-0.2551  	0.80630  	0.10746  	-0.4395  	-1.4044  	0.32058  	0.48195  	0.15126  	0.46426  	0.21177  	-0.2468  	0.47950  	0.23121  	-0.1692  	0.19801  	0.03887  	0.24196  	-0.3252  	-0.2521  	0.04243  	-0.0513  	-0.0121  	0.10454  	-0.2294  	0.00236  	0.20458  	0.13678  	-0.0354  	-0.2403  	-0.0513  	0.19772  	0.03372  	0.04658  	0.27435  	0.03604  	-0.0175  	-0.0525  	0.11441  	0.09121  	-0.1477  	-0.0426  	-0.0284  	-0.0102  	-0.0092  	-0.0213  	0.00926  	-0.0050  	0.02317  	0.01450  	-0.0307  	-0.0330  	0.00066  	0.05115  	0.02136  	0.06681  	0.15808  	-0.0119  	0.01633  	0.02241  	0.49552  	
-0.5730  	-0.0781  	-0.4773  	-0.2845  	-0.1157  	-0.0748  	0.24758  	-0.1658  	0.10390  	0.35748  	-0.2573  	0.74359  	0.11657  	-0.5009  	-1.3935  	0.22866  	0.48767  	0.15113  	0.44412  	0.20217  	-0.3026  	0.50008  	0.28022  	-0.2273  	0.14985  	0.05936  	0.18227  	-0.2827  	-0.1816  	0.03218  	-0.0045  	-0.0400  	0.11450  	-0.2124  	-0.0809  	0.20057  	0.07549  	-0.0420  	-0.2294  	-0.0726  	0.23623  	0.04245  	0.05132  	0.27740  	0.03514  	-0.0207  	-0.0500  	0.10605  	0.08707  	-0.1385  	-0.0493  	-0.0274  	-0.0097  	-0.0091  	-0.0166  	0.00324  	-0.0083  	0.02091  	0.02074  	-0.0273  	-0.0302  	0.00310  	0.05112  	0.02468  	0.07268  	0.16471  	0.00443  	0.01587  	0.02226  	0.50203  	
-0.5664  	-0.0610  	-0.4421  	-0.2536  	-0.0808  	-0.0490  	0.21482  	-0.1505  	0.11530  	0.33238  	-0.3159  	0.76844  	0.10707  	-0.4871  	-1.3008  	0.21380  	0.49496  	0.14382  	0.45037  	0.16520  	-0.2878  	0.50330  	0.32027  	-0.2526  	0.14471  	0.06236  	0.19246  	-0.3039  	-0.1975  	0.04179  	-0.0197  	-0.0267  	0.11004  	-0.2082  	-0.0938  	0.18362  	0.08238  	-0.0243  	-0.2275  	-0.0766  	0.23042  	0.04631  	0.03430  	0.27508  	0.03194  	-0.0270  	-0.0479  	0.11004  	0.08670  	-0.1464  	-0.0560  	-0.0234  	-0.0044  	-0.0057  	-0.0208  	-0.0022  	-0.0072  	0.01707  	0.02103  	-0.0312  	-0.0281  	0.00491  	0.05322  	0.02593  	0.07679  	0.17164  	0.02030  	0.01558  	0.02236  	0.50613  	
-0.5523  	-0.0663  	-0.4407  	-0.2121  	-0.0732  	-0.0515  	0.20798  	-0.1279  	0.12376  	0.33041  	-0.3380  	0.80114  	0.12363  	-0.4655  	-1.2699  	0.23160  	0.50462  	0.12096  	0.48161  	0.11776  	-0.2896  	0.54319  	0.38060  	-0.2322  	0.11600  	0.07145  	0.19702  	-0.3488  	-0.2149  	0.04472  	-0.0108  	-0.0318  	0.11392  	-0.2170  	-0.0937  	0.14205  	0.10096  	-0.0199  	-0.2455  	-0.0608  	0.24076  	0.04678  	0.04283  	0.28771  	0.02556  	-0.0239  	-0.0448  	0.11287  	0.09104  	-0.1435  	-0.0591  	-0.0242  	-0.0136  	-0.0039  	-0.0237  	-0.0045  	-0.0103  	0.01459  	0.01999  	-0.0304  	-0.0287  	0.00742  	0.04693  	0.02347  	0.07824  	0.17710  	0.03569  	0.01571  	0.02291  	0.50176  	
-0.4439  	-0.0305  	-0.4099  	-0.0537  	0.00896  	0.03948  	0.21621  	-0.0947  	0.13651  	0.26444  	-0.4267  	0.85676  	0.18616  	-0.3887  	-1.1456  	0.21944  	0.53321  	0.09381  	0.47366  	0.14534  	-0.3231  	0.55663  	0.34619  	-0.2278  	0.15782  	0.07382  	0.22644  	-0.3139  	-0.1878  	0.05862  	-0.0204  	-0.0486  	0.14150  	-0.2020  	-0.0637  	0.13329  	0.06449  	-0.0344  	-0.2388  	-0.0641  	0.20103  	0.05237  	0.03320  	0.28330  	0.02775  	-0.0253  	-0.0480  	0.11793  	0.08962  	-0.1379  	-0.0572  	-0.0255  	-0.0149  	-0.0059  	-0.0253  	-0.0010  	-0.0104  	0.01252  	0.02182  	-0.0281  	-0.0289  	0.00749  	0.05016  	0.02366  	0.07427  	0.18155  	0.04822  	0.01515  	0.02440  	0.47514  	
-0.3360  	0.01364  	-0.3706  	0.08048  	0.09068  	0.09660  	0.19742  	-0.0607  	0.14804  	0.23854  	-0.4954  	0.93132  	0.22612  	-0.2856  	-1.0350  	0.20909  	0.53178  	0.07670  	0.46045  	0.17334  	-0.2934  	0.56454  	0.29846  	-0.2365  	0.15988  	0.05778  	0.20580  	-0.2929  	-0.1718  	0.07846  	-0.0298  	-0.0478  	0.15572  	-0.1709  	-0.0159  	0.12090  	0.04439  	-0.0345  	-0.2241  	-0.0745  	0.18878  	0.03882  	0.03169  	0.27734  	0.02183  	-0.0195  	-0.0492  	0.12878  	0.09307  	-0.1384  	-0.0600  	-0.0295  	-0.0049  	-0.0091  	-0.0302  	0.00316  	-0.0169  	0.01866  	0.01645  	-0.0271  	-0.0255  	0.00499  	0.04720  	0.01833  	0.06928  	0.18312  	0.05928  	0.01469  	0.02656  	0.44319  	
-0.2927  	0.02540  	-0.3832  	0.17116  	0.14902  	0.11985  	0.22350  	-0.0374  	0.14984  	0.23073  	-0.5316  	0.95043  	0.25792  	-0.2172  	-0.9365  	0.20734  	0.51896  	0.07874  	0.43091  	0.18700  	-0.2790  	0.56991  	0.27417  	-0.2519  	0.15132  	0.05542  	0.19079  	-0.2675  	-0.1563  	0.08326  	-0.0396  	-0.0538  	0.16624  	-0.1762  	0.00394  	0.10968  	0.01526  	-0.0392  	-0.2167  	-0.0650  	0.18568  	0.03582  	0.02752  	0.27307  	0.02218  	-0.0176  	-0.0468  	0.13165  	0.09088  	-0.1310  	-0.0527  	-0.0302  	-0.0067  	-0.0156  	-0.0292  	0.00394  	-0.0163  	0.01692  	0.01527  	-0.0310  	-0.0230  	0.00272  	0.05118  	0.01568  	0.06215  	0.18446  	0.06588  	0.01408  	0.02779  	0.44224  	
-0.2377  	0.05474  	-0.3876  	0.25633  	0.21316  	0.14292  	0.24868  	-0.0272  	0.15590  	0.24142  	-0.5679  	0.95207  	0.28258  	-0.1719  	-0.8982  	0.22013  	0.48909  	0.09183  	0.39820  	0.23723  	-0.2884  	0.55354  	0.21759  	-0.2494  	0.18172  	0.05564  	0.19781  	-0.2143  	-0.1301  	0.09889  	-0.0569  	-0.0555  	0.17006  	-0.1755  	0.01700  	0.11369  	8.91089  	-0.0511  	-0.2005  	-0.0402  	0.16412  	0.04246  	0.01342  	0.26261  	0.02429  	-0.0171  	-0.0494  	0.13394  	0.09276  	-0.1355  	-0.0466  	-0.0323  	-0.0116  	-0.0148  	-0.0294  	0.00650  	-0.0091  	0.01600  	0.01690  	-0.0309  	-0.0281  	0.00370  	0.05143  	0.01431  	0.05511  	0.18737  	0.07110  	0.01372  	0.02911  	0.44887  	
